,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
80,81,53.41,east coast,morning,0.95,0.84,9,2,night owl,curling,3,senior
80,81,73.03,east coast,noon,0.95,1.0,8,3,night owl,curling,3,senior
80,81,76.51,east coast,noon,1.0,1.0,9,2,night owl,curling,3,senior
80,81,79.42,east coast,noon,1.0,1.0,10,2,night owl,curling,3,senior
80,81,63.83,east coast,noon,0.95,0.88,10,2,night owl,curling,3,senior
80,81,68.3,west coast,evening,1.0,0.81,10,2,night owl,curling,3,senior
80,81,63.97,west coast,noon,0.98,0.6,10,2,night owl,curling,3,senior
80,81,62.27,west coast,noon,0.89,0.84,9,2,night owl,curling,3,senior
80,81,54.23,west coast,noon,0.92,0.72,10,1,night owl,curling,3,senior
80,81,27.89,west coast,morning,0.5700000000000001,0.62,10,1,night owl,curling,3,senior
