,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
600,601,53.68,west coast,evening,0.54,0.58,5,2,night owl,frisbee,3,sophomore
600,601,50.66,west coast,evening,0.59,0.22,6,3,night owl,frisbee,3,sophomore
600,601,26.34,west coast,noon,1.0,0.03,6,2,night owl,frisbee,3,sophomore
600,601,37.33,west coast,noon,0.84,0.27,7,2,night owl,frisbee,3,sophomore
600,601,36.85,west coast,noon,0.41,0.19,6,3,night owl,frisbee,3,sophomore
600,601,6.58,west coast,noon,0.29,0.0,4,4,night owl,frisbee,3,sophomore
600,601,32.85,west coast,noon,0.01,0.12,6,3,night owl,frisbee,3,sophomore
600,601,38.73,west coast,noon,0.0,0.49,5,4,night owl,frisbee,3,sophomore
600,601,13.74,west coast,noon,0.0,0.61,5,3,night owl,frisbee,3,sophomore
600,601,48.86,west coast,noon,0.08,1.0,4,3,night owl,frisbee,3,sophomore
