,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
433,434,0.0,west coast,evening,0.24,0.31,1,5,night owl,curling,6,frosh
433,434,13.52,west coast,evening,0.0,0.01,1,5,night owl,curling,6,frosh
433,434,14.12,west coast,morning,0.14,0.17,1,6,night owl,curling,6,frosh
433,434,8.41,west coast,noon,0.61,0.3,2,3,night owl,curling,6,frosh
433,434,31.5,west coast,noon,0.74,0.68,2,3,night owl,curling,6,frosh
433,434,41.32,west coast,noon,1.0,0.5700000000000001,1,3,night owl,curling,6,frosh
433,434,36.77,west coast,noon,0.96,0.32,0,4,night owl,curling,6,frosh
433,434,40.87,west coast,evening,1.0,0.53,0,5,night owl,curling,6,frosh
433,434,32.18,west coast,noon,0.97,0.38,2,4,night owl,curling,6,frosh
433,434,52.21,west coast,noon,0.97,0.8200000000000001,3,5,night owl,curling,6,frosh
