,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
381,382,60.96,west coast,noon,0.8,0.98,5,11,early bird,table tennis,5,senior
381,382,49.73,west coast,noon,0.56,1.0,5,11,early bird,table tennis,5,senior
381,382,23.96,west coast,noon,0.24,0.8200000000000001,5,12,early bird,table tennis,5,senior
381,382,36.62,west coast,evening,0.71,0.54,1,12,early bird,table tennis,5,senior
381,382,5.59,west coast,evening,0.78,0.19,1,12,early bird,table tennis,5,senior
381,382,22.3,west coast,noon,0.78,0.31,1,12,early bird,table tennis,5,senior
381,382,35.58,west coast,evening,0.81,0.6,1,12,early bird,table tennis,5,senior
381,382,62.46,west coast,noon,1.0,1.0,2,11,early bird,table tennis,5,senior
381,382,66.51,west coast,noon,1.0,1.0,3,11,early bird,table tennis,5,senior
381,382,66.05,west coast,noon,1.0,1.0,3,9,early bird,table tennis,5,senior
