,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
769,770,31.23,west coast,evening,0.35,0.77,8,11,early bird,martial arts,2,senior
769,770,43.62,west coast,noon,0.46,0.63,7,11,early bird,martial arts,2,senior
769,770,34.72,west coast,noon,0.34,0.46,7,9,early bird,martial arts,2,senior
769,770,21.17,west coast,noon,0.0,0.73,8,10,early bird,martial arts,2,senior
769,770,25.36,west coast,evening,0.0,0.4,9,10,early bird,martial arts,2,senior
769,770,42.81,west coast,evening,0.11,0.4,8,9,early bird,martial arts,2,senior
769,770,45.93,west coast,noon,0.03,0.8,8,11,early bird,martial arts,2,senior
769,770,43.24,west coast,evening,0.03,1.0,9,11,early bird,martial arts,2,senior
769,770,49.34,west coast,noon,0.0,1.0,9,12,early bird,martial arts,2,senior
769,770,47.92,west coast,evening,0.09,1.0,8,12,early bird,martial arts,2,senior
