,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
67,68,34.85,east coast,morning,0.76,0.35,6,10,night owl,gymnastics,4,sophomore
67,68,38.73,east coast,noon,1.0,0.09,5,10,night owl,gymnastics,4,sophomore
67,68,30.37,east coast,noon,0.96,0.2,5,9,night owl,gymnastics,4,sophomore
67,68,35.56,east coast,noon,1.0,0.0,5,9,night owl,gymnastics,4,sophomore
67,68,25.42,east coast,noon,0.94,0.0,6,9,night owl,gymnastics,4,sophomore
67,68,20.83,west coast,morning,1.0,0.0,5,10,night owl,gymnastics,4,sophomore
67,68,13.45,west coast,noon,1.0,0.0,5,12,night owl,gymnastics,4,junior
67,68,5.64,west coast,noon,0.95,0.06,4,12,night owl,gymnastics,4,junior
67,68,41.53,west coast,noon,1.0,0.02,4,11,night owl,gymnastics,4,junior
67,68,34.75,west coast,noon,1.0,0.05,5,12,night owl,gymnastics,4,junior
