,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
608,609,33.78,west coast,evening,0.27,0.02,6,8,night owl,gymnastics,3,junior
608,609,41.76,west coast,evening,0.0,0.23,7,10,night owl,gymnastics,3,junior
608,609,21.03,west coast,noon,0.12,0.0,7,9,night owl,gymnastics,3,junior
608,609,20.35,west coast,noon,0.0,0.0,7,8,night owl,gymnastics,3,junior
608,609,35.64,west coast,noon,0.09,0.0,7,8,night owl,gymnastics,3,junior
608,609,7.47,west coast,noon,0.13,0.01,8,8,night owl,gymnastics,3,junior
608,609,20.61,west coast,noon,0.0,0.0,9,8,night owl,gymnastics,3,junior
608,609,28.32,west coast,noon,0.0,0.0,6,7,night owl,gymnastics,3,junior
608,609,26.79,west coast,noon,0.0,0.17,6,7,night owl,gymnastics,3,junior
608,609,31.64,west coast,noon,0.04,0.49,5,7,night owl,gymnastics,3,junior
