,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
530,531,46.31,west coast,morning,0.73,0.6900000000000001,6,3,early bird,curling,3,senior
530,531,42.48,west coast,evening,1.0,0.47,6,3,early bird,curling,3,senior
530,531,39.12,west coast,noon,0.99,0.0,7,4,early bird,curling,3,senior
530,531,39.11,west coast,morning,1.0,0.02,6,5,early bird,curling,3,senior
530,531,31.27,west coast,noon,0.95,0.02,6,4,early bird,curling,3,senior
530,531,36.52,west coast,morning,0.88,0.1,5,3,early bird,curling,3,senior
530,531,25.94,west coast,noon,0.73,0.0,5,4,early bird,curling,3,senior
530,531,0.0,west coast,noon,0.48,0.0,4,3,early bird,curling,3,senior
530,531,11.33,west coast,noon,0.84,0.0,4,2,early bird,curling,3,senior
530,531,7.46,west coast,evening,0.93,0.07,4,1,early bird,curling,3,senior
