,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
717,718,22.03,west coast,evening,0.14,0.31,3,2,night owl,basketball,3,frosh
717,718,34.45,west coast,evening,0.43,0.03,2,4,night owl,basketball,3,frosh
717,718,29.86,west coast,noon,0.37,0.1,0,3,night owl,basketball,3,frosh
717,718,32.53,west coast,noon,0.2,0.03,1,3,night owl,basketball,3,frosh
717,718,22.67,west coast,evening,0.24,0.15,2,3,night owl,basketball,3,frosh
717,718,3.84,west coast,noon,0.0,0.12,2,2,night owl,basketball,3,frosh
717,718,0.0,west coast,noon,0.0,0.0,1,2,night owl,basketball,3,frosh
717,718,35.78,west coast,noon,0.0,0.0,1,0,night owl,basketball,3,frosh
717,718,29.8,west coast,noon,0.06,0.03,2,0,night owl,basketball,3,frosh
717,718,9.71,west coast,noon,0.19,0.0,2,0,night owl,basketball,3,frosh
