,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
666,667,0.0,west coast,morning,0.49,0.4,2,1,night owl,table tennis,6,junior
666,667,0.0,west coast,noon,0.03,1.0,1,0,night owl,table tennis,6,junior
666,667,33.81,west coast,evening,0.17,1.0,2,1,night owl,table tennis,6,junior
666,667,20.12,west coast,noon,0.0,0.9,1,0,night owl,table tennis,6,junior
666,667,40.01,west coast,evening,0.1,0.96,1,0,night owl,table tennis,6,junior
666,667,37.38,west coast,evening,0.28,0.99,3,3,night owl,table tennis,6,junior
666,667,19.91,west coast,noon,0.0,1.0,3,3,night owl,table tennis,6,junior
666,667,30.66,west coast,noon,0.0,1.0,4,2,night owl,table tennis,6,junior
666,667,6.97,west coast,noon,0.0,1.0,6,2,night owl,table tennis,6,junior
666,667,19.33,west coast,noon,0.06,1.0,4,3,night owl,table tennis,6,junior
