,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
125,126,63.89,east coast,evening,0.7000000000000001,0.97,5,10,early bird,basketball,3,senior
125,126,61.56,east coast,noon,0.8300000000000001,0.86,6,11,early bird,basketball,3,senior
125,126,47.47,east coast,evening,0.87,0.7000000000000001,6,10,early bird,basketball,3,senior
125,126,58.02,east coast,morning,0.88,0.47,4,9,early bird,basketball,3,senior
125,126,55.32,east coast,noon,0.72,0.65,4,9,early bird,basketball,3,senior
125,126,41.66,west coast,noon,0.56,0.51,4,8,early bird,basketball,3,senior
125,126,46.03,west coast,noon,0.59,0.93,4,9,early bird,basketball,3,senior
125,126,61.15,west coast,noon,0.62,0.97,6,9,early bird,basketball,3,senior
125,126,58.7,west coast,evening,0.81,0.84,7,9,early bird,basketball,3,senior
125,126,69.31,west coast,evening,0.75,0.92,6,10,early bird,basketball,3,senior
