,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
170,171,23.71,east coast,evening,0.34,0.24,5,2,night owl,frisbee,3,frosh
170,171,52.55,east coast,noon,1.0,0.45,6,1,night owl,frisbee,3,frosh
170,171,49.41,east coast,noon,0.95,0.8200000000000001,5,1,night owl,frisbee,3,frosh
170,171,59.53,east coast,noon,1.0,0.91,4,3,night owl,frisbee,3,frosh
170,171,72.23,east coast,noon,0.99,1.0,5,2,night owl,frisbee,3,frosh
170,171,61.38,west coast,morning,0.94,0.93,5,3,night owl,frisbee,3,frosh
170,171,53.93,west coast,noon,1.0,0.81,5,3,night owl,frisbee,3,frosh
170,171,72.46000000000001,west coast,noon,0.85,1.0,4,4,night owl,frisbee,3,frosh
170,171,58.22,west coast,noon,1.0,0.8300000000000001,6,3,night owl,frisbee,3,frosh
170,171,59.28,west coast,noon,0.94,0.8,7,3,night owl,frisbee,3,frosh
