,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
322,323,27.28,west coast,evening,0.03,0.16,6,12,night owl,table tennis,2,frosh
322,323,30.71,west coast,noon,0.3,0.08,6,11,night owl,table tennis,2,frosh
322,323,32.5,west coast,noon,0.07,0.08,4,12,night owl,table tennis,2,frosh
322,323,32.64,west coast,noon,0.0,0.0,2,12,night owl,table tennis,2,frosh
322,323,11.54,west coast,noon,0.04,0.0,3,10,night owl,table tennis,2,frosh
322,323,32.34,west coast,morning,0.0,0.0,2,10,night owl,table tennis,2,frosh
322,323,27.12,west coast,evening,0.04,0.0,3,10,night owl,table tennis,2,frosh
322,323,13.41,west coast,noon,0.0,0.02,5,12,night owl,table tennis,2,frosh
322,323,8.71,west coast,evening,0.0,0.0,4,12,night owl,table tennis,2,frosh
322,323,19.75,west coast,noon,0.0,0.02,5,12,night owl,table tennis,2,frosh
