,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
874,875,36.8,west coast,noon,0.65,0.37,8,11,night owl,martial arts,5,frosh
874,875,25.74,west coast,noon,0.37,0.03,6,9,night owl,martial arts,5,frosh
874,875,27.43,west coast,noon,0.7000000000000001,0.0,6,9,night owl,martial arts,5,frosh
874,875,35.550000000000004,west coast,noon,0.77,0.0,5,8,night owl,martial arts,5,frosh
874,875,27.8,west coast,noon,0.6900000000000001,0.0,5,9,night owl,martial arts,5,frosh
874,875,42.04,west coast,evening,0.52,0.0,6,10,night owl,martial arts,5,frosh
874,875,38.06,west coast,noon,0.56,0.0,7,8,night owl,martial arts,5,frosh
874,875,39.33,west coast,noon,1.0,0.0,7,7,night owl,martial arts,5,frosh
874,875,45.69,west coast,noon,0.98,0.0,6,8,night owl,martial arts,5,frosh
874,875,30.16,west coast,noon,1.0,0.0,6,8,night owl,martial arts,5,frosh
