,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
671,672,44.43,west coast,evening,0.27,0.74,2,9,night owl,frisbee,4,sophomore
671,672,38.81,west coast,noon,0.35,0.52,2,10,night owl,frisbee,4,sophomore
671,672,35.730000000000004,west coast,evening,0.52,0.0,1,9,night owl,frisbee,4,sophomore
671,672,25.98,west coast,noon,0.01,0.0,2,9,night owl,frisbee,4,sophomore
671,672,0.0,west coast,noon,0.0,0.01,1,9,night owl,frisbee,4,sophomore
671,672,0.0,west coast,noon,0.0,0.03,3,8,night owl,frisbee,4,sophomore
671,672,5.87,west coast,noon,0.0,0.12,5,6,night owl,frisbee,4,sophomore
671,672,16.38,west coast,evening,0.1,0.0,5,5,night owl,frisbee,4,sophomore
671,672,8.94,west coast,noon,0.11,0.11,4,6,night owl,frisbee,4,sophomore
671,672,15.29,west coast,noon,0.0,0.0,3,6,night owl,frisbee,4,sophomore
