,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
840,841,48.84,west coast,noon,0.81,0.86,5,8,night owl,table tennis,5,senior
840,841,49.19,west coast,evening,1.0,0.39,6,8,night owl,table tennis,5,senior
840,841,41.12,west coast,noon,1.0,0.41,6,6,night owl,table tennis,5,senior
840,841,58.79,west coast,noon,0.99,0.81,7,5,night owl,table tennis,5,senior
840,841,66.69,west coast,noon,1.0,1.0,7,4,night owl,table tennis,5,senior
840,841,63.01,west coast,evening,0.91,0.92,6,4,night owl,table tennis,5,senior
840,841,41.54,west coast,noon,0.8,0.6900000000000001,6,5,night owl,table tennis,5,senior
840,841,32.28,west coast,noon,0.76,0.5,3,5,night owl,table tennis,5,senior
840,841,34.21,west coast,noon,0.71,0.01,3,6,night owl,table tennis,5,senior
840,841,21.54,west coast,noon,0.71,0.06,2,6,night owl,table tennis,5,senior
