,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
164,165,16.17,east coast,evening,0.5,0.09,4,0,night owl,curling,5,frosh
164,165,13.43,east coast,noon,0.71,0.0,3,0,night owl,curling,5,frosh
164,165,34.230000000000004,east coast,noon,0.68,0.03,3,1,night owl,curling,5,frosh
164,165,0.0,east coast,noon,0.19,0.08,3,2,night owl,curling,5,frosh
164,165,0.0,east coast,noon,0.37,0.07,4,2,night owl,curling,5,frosh
164,165,18.76,west coast,noon,0.0,0.0,3,2,night owl,curling,5,frosh
164,165,16.14,west coast,noon,0.0,0.0,4,0,night owl,curling,5,frosh
164,165,66.57000000000001,west coast,noon,0.0,0.0,4,1,night owl,curling,5,frosh
164,165,0.0,west coast,noon,0.0,0.12,4,2,night owl,curling,5,frosh
164,165,0.0,west coast,noon,0.03,0.32,4,4,night owl,curling,5,frosh
