,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
439,440,29.09,west coast,evening,0.55,0.64,5,5,night owl,football,4,junior
439,440,41.42,west coast,evening,0.44,0.85,7,5,night owl,football,4,junior
439,440,57.02,west coast,morning,0.54,1.0,7,6,night owl,football,4,junior
439,440,56.35,west coast,noon,0.62,1.0,7,6,night owl,football,4,junior
439,440,76.29,west coast,noon,0.9,1.0,9,7,night owl,football,4,junior
439,440,72.74,west coast,noon,0.91,0.99,9,8,night owl,football,4,junior
439,440,61.59,west coast,noon,0.79,0.92,7,10,night owl,football,4,junior
439,440,64.93,west coast,evening,0.5,1.0,8,12,night owl,football,4,junior
439,440,52.4,west coast,noon,0.39,1.0,8,12,night owl,football,4,junior
439,440,55.51,west coast,noon,0.48,0.99,9,11,night owl,football,4,junior
