,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
680,681,62.43,west coast,evening,0.86,0.8200000000000001,8,10,night owl,table tennis,5,junior
680,681,54.28,west coast,noon,0.71,0.88,7,10,night owl,table tennis,5,junior
680,681,68.48,west coast,noon,0.6900000000000001,1.0,7,10,night owl,table tennis,5,junior
680,681,51.13,west coast,morning,0.99,0.88,6,10,night owl,table tennis,5,junior
680,681,52.75,west coast,noon,0.96,0.73,7,11,night owl,table tennis,5,junior
680,681,52.1,west coast,noon,1.0,0.39,7,11,night owl,table tennis,5,junior
680,681,35.07,west coast,noon,1.0,0.68,6,11,night owl,table tennis,5,junior
680,681,24.94,west coast,morning,0.98,0.0,5,12,night owl,table tennis,5,junior
680,681,27.73,west coast,noon,1.0,0.0,5,12,night owl,table tennis,5,junior
680,681,17.07,west coast,noon,0.91,0.03,4,11,night owl,table tennis,5,junior
