,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
749,750,19.05,west coast,evening,0.19,0.6,4,8,night owl,football,3,junior
749,750,0.0,west coast,noon,0.0,0.51,4,10,night owl,football,3,junior
749,750,37.45,west coast,noon,0.0,0.21,4,11,night owl,football,3,junior
749,750,27.33,west coast,noon,0.01,0.72,3,12,night owl,football,3,junior
749,750,26.54,west coast,noon,0.0,0.13,3,12,night owl,football,3,junior
749,750,0.0,west coast,noon,0.12,0.0,5,12,night owl,football,3,junior
749,750,11.1,west coast,noon,0.0,0.0,6,12,night owl,football,3,junior
749,750,19.8,west coast,noon,0.08,0.02,6,12,night owl,football,3,junior
749,750,44.09,west coast,evening,0.4,0.12,7,10,night owl,football,3,junior
749,750,10.46,west coast,evening,0.0,0.0,6,9,night owl,football,3,junior
