,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
389,390,32.02,west coast,noon,0.43,0.39,5,2,night owl,curling,2,senior
389,390,15.44,west coast,noon,0.29,0.43,6,1,night owl,curling,2,senior
389,390,0.0,west coast,noon,0.03,0.34,5,2,night owl,curling,2,senior
389,390,40.25,west coast,evening,0.06,0.99,3,3,night owl,curling,2,senior
389,390,33.37,west coast,evening,0.06,1.0,3,2,night owl,curling,2,senior
389,390,23.63,west coast,noon,0.2,0.92,5,2,night owl,curling,2,senior
389,390,47.48,west coast,evening,0.18,1.0,6,4,night owl,curling,2,senior
389,390,46.18,west coast,noon,0.32,1.0,6,3,night owl,curling,2,senior
389,390,44.2,west coast,noon,0.35,0.98,7,5,night owl,curling,2,senior
389,390,19.11,west coast,noon,0.36,0.73,6,3,night owl,curling,2,senior
