,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
721,722,44.85,west coast,noon,0.53,0.63,9,5,early bird,curling,3,junior
721,722,52.5,west coast,noon,0.84,0.47,9,5,early bird,curling,3,junior
721,722,34.11,west coast,noon,0.62,0.21,9,6,early bird,curling,3,junior
721,722,46.63,west coast,evening,0.59,0.0,10,6,early bird,curling,3,junior
721,722,39.45,west coast,noon,0.56,0.0,10,7,early bird,curling,3,junior
721,722,30.9,west coast,noon,0.64,0.0,9,5,early bird,curling,3,junior
721,722,34.9,west coast,noon,0.8300000000000001,0.0,9,6,early bird,curling,3,junior
721,722,42.74,west coast,morning,0.74,0.03,7,5,early bird,curling,3,junior
721,722,43.11,west coast,morning,0.51,0.0,9,3,early bird,curling,3,junior
721,722,47.5,west coast,noon,0.28,0.0,8,4,early bird,curling,3,junior
