,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
827,828,68.97,west coast,morning,0.94,0.96,5,6,night owl,martial arts,5,junior
827,828,63.870000000000005,west coast,morning,1.0,0.95,5,7,night owl,martial arts,5,junior
827,828,73.22,west coast,noon,0.9,0.99,5,7,night owl,martial arts,5,junior
827,828,63.38,west coast,noon,0.92,0.95,5,6,night owl,martial arts,5,junior
827,828,75.72,west coast,noon,1.0,1.0,6,5,night owl,martial arts,5,junior
827,828,71.64,west coast,noon,1.0,0.97,6,5,night owl,martial arts,5,junior
827,828,80.07000000000001,west coast,noon,0.99,1.0,7,6,night owl,martial arts,5,junior
827,828,76.37,west coast,noon,0.96,0.96,6,6,night owl,martial arts,5,junior
827,828,54.95,west coast,morning,1.0,0.79,6,5,night owl,martial arts,5,junior
827,828,58.65,west coast,noon,0.95,0.93,7,5,night owl,martial arts,5,junior
