,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
241,242,36.56,east coast,evening,0.21,0.28,2,5,night owl,martial arts,5,frosh
241,242,9.83,east coast,noon,0.38,0.25,1,5,night owl,martial arts,5,frosh
241,242,13.6,east coast,evening,0.0,0.5,1,3,night owl,martial arts,5,frosh
241,242,0.0,east coast,noon,0.0,0.33,1,4,night owl,martial arts,5,frosh
241,242,21.06,east coast,evening,0.13,0.95,2,3,night owl,martial arts,5,frosh
241,242,21.8,west coast,noon,0.11,1.0,3,2,night owl,martial arts,5,frosh
241,242,24.07,west coast,noon,0.08,1.0,3,2,night owl,martial arts,5,frosh
241,242,41.41,west coast,morning,0.39,1.0,3,1,night owl,martial arts,5,frosh
241,242,29.78,west coast,noon,0.42,0.96,3,2,night owl,martial arts,5,frosh
241,242,33.230000000000004,west coast,noon,0.75,0.73,3,1,night owl,martial arts,5,frosh
