,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
60,61,44.37,east coast,morning,0.35,0.79,1,7,early bird,frisbee,3,junior
60,61,42.65,east coast,noon,0.19,1.0,2,7,early bird,frisbee,3,junior
60,61,42.02,east coast,noon,0.33,0.95,4,7,early bird,frisbee,3,junior
60,61,42.87,east coast,noon,0.43,0.86,4,8,early bird,frisbee,3,junior
60,61,29.12,east coast,noon,0.15,0.58,5,10,early bird,frisbee,3,senior
60,61,22.94,west coast,morning,0.16,0.65,3,7,early bird,frisbee,3,senior
60,61,13.14,west coast,noon,0.0,0.44,4,6,early bird,frisbee,3,senior
60,61,16.41,west coast,noon,0.0,0.13,6,8,early bird,frisbee,3,senior
60,61,35.54,west coast,noon,0.02,0.04,7,8,early bird,frisbee,3,senior
60,61,39.21,west coast,noon,0.0,0.12,7,8,early bird,frisbee,3,senior
