,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
156,157,0.0,east coast,evening,0.21,0.33,3,7,early bird,gymnastics,5,sophomore
156,157,32.72,east coast,noon,0.32,0.75,5,9,early bird,gymnastics,5,sophomore
156,157,33.03,east coast,noon,0.6,0.5,4,8,early bird,gymnastics,5,sophomore
156,157,33.64,east coast,noon,0.36,1.0,3,10,early bird,gymnastics,5,sophomore
156,157,42.71,east coast,noon,0.0,1.0,3,10,early bird,gymnastics,5,sophomore
156,157,33.02,west coast,noon,0.0,1.0,4,11,early bird,gymnastics,5,sophomore
156,157,56.33,west coast,noon,0.0,0.96,3,11,early bird,gymnastics,5,sophomore
156,157,37.24,west coast,noon,0.16,0.98,2,12,early bird,gymnastics,5,sophomore
156,157,25.55,west coast,noon,0.0,1.0,2,12,early bird,gymnastics,5,sophomore
156,157,40.8,west coast,morning,0.02,1.0,3,12,early bird,gymnastics,5,sophomore
