,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
5,6,17.900000000000002,east coast,noon,0.51,0.33,4,5,night owl,martial arts,6,sophomore
5,6,37.59,east coast,noon,0.5,0.35,6,4,night owl,martial arts,6,sophomore
5,6,42.15,east coast,noon,0.8,0.21,6,5,night owl,martial arts,6,sophomore
5,6,30.43,east coast,noon,1.0,0.04,6,5,night owl,martial arts,6,sophomore
5,6,35.58,east coast,evening,0.88,0.0,6,5,night owl,martial arts,6,sophomore
5,6,27.28,west coast,noon,0.97,0.0,6,6,night owl,martial arts,6,sophomore
5,6,45.19,west coast,noon,0.89,0.28,4,7,night owl,martial arts,6,sophomore
5,6,46.58,west coast,noon,0.96,0.38,5,8,night owl,martial arts,6,sophomore
5,6,50.17,west coast,noon,0.79,0.86,5,7,night owl,martial arts,6,sophomore
5,6,68.83,west coast,noon,0.93,0.95,5,7,night owl,martial arts,6,sophomore
