,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
781,782,60.68,west coast,evening,0.79,0.84,5,8,night owl,frisbee,6,junior
781,782,53.74,west coast,evening,0.65,0.8,3,8,night owl,frisbee,6,junior
781,782,51.84,west coast,noon,0.51,0.84,3,8,night owl,frisbee,6,junior
781,782,71.43,west coast,evening,0.9,1.0,3,7,night owl,frisbee,6,junior
781,782,32.95,west coast,noon,0.54,0.76,1,8,night owl,frisbee,6,junior
781,782,40.36,west coast,evening,0.8200000000000001,0.43,0,6,night owl,frisbee,6,junior
781,782,30.33,west coast,noon,0.92,0.14,1,6,night owl,frisbee,6,junior
781,782,31.68,west coast,noon,0.49,0.46,0,6,night owl,frisbee,6,junior
781,782,20.06,west coast,morning,0.07,0.19,0,5,night owl,frisbee,6,junior
781,782,17.36,west coast,noon,0.18,0.0,1,6,night owl,frisbee,6,junior
