,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
252,253,50.28,east coast,evening,0.54,0.81,4,2,early bird,frisbee,1,senior
252,253,57.79,east coast,noon,1.0,0.86,4,1,early bird,frisbee,1,senior
252,253,57.56,east coast,noon,0.88,0.61,4,2,early bird,frisbee,1,senior
252,253,52.33,east coast,noon,0.87,0.74,5,3,early bird,frisbee,1,senior
252,253,72.4,east coast,morning,0.53,1.0,6,3,early bird,frisbee,1,senior
252,253,65.75,west coast,evening,0.46,1.0,4,3,early bird,frisbee,1,senior
252,253,59.78,west coast,noon,0.45,1.0,6,2,early bird,frisbee,1,senior
252,253,56.24,west coast,noon,0.81,0.96,5,1,early bird,frisbee,1,senior
252,253,79.07000000000001,west coast,morning,0.87,1.0,5,3,early bird,frisbee,1,senior
252,253,80.12,west coast,noon,1.0,1.0,4,5,early bird,frisbee,1,senior
