,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
423,424,50.18,west coast,evening,0.39,0.88,3,8,early bird,frisbee,3,junior
423,424,42.4,west coast,noon,0.3,1.0,3,7,early bird,frisbee,3,junior
423,424,15.81,west coast,noon,0.11,0.86,2,8,early bird,frisbee,3,junior
423,424,33.96,west coast,noon,0.22,0.88,2,7,early bird,frisbee,3,junior
423,424,36.25,west coast,noon,0.06,0.98,1,9,early bird,frisbee,3,junior
423,424,39.38,west coast,evening,0.35,1.0,2,8,early bird,frisbee,3,junior
423,424,23.41,west coast,evening,0.0,1.0,2,8,early bird,frisbee,3,junior
423,424,34.69,west coast,noon,0.02,0.91,2,8,early bird,frisbee,3,junior
423,424,48.42,west coast,morning,0.08,1.0,1,8,early bird,frisbee,3,junior
423,424,38.48,west coast,noon,0.0,0.93,1,8,early bird,frisbee,3,junior
