,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
980,981,52.6,west coast,evening,0.8200000000000001,0.6,4,8,night owl,gymnastics,5,sophomore
980,981,26.3,west coast,noon,0.48,0.36,5,8,night owl,gymnastics,5,sophomore
980,981,32.07,west coast,noon,0.55,0.29,5,10,night owl,gymnastics,5,sophomore
980,981,10.01,west coast,noon,0.49,0.07,5,10,night owl,gymnastics,5,sophomore
980,981,23.58,west coast,evening,0.2,0.16,4,10,night owl,gymnastics,5,sophomore
980,981,34.15,west coast,evening,0.58,0.19,3,10,night owl,gymnastics,5,sophomore
980,981,47.71,west coast,noon,0.36,0.46,3,11,night owl,gymnastics,5,sophomore
980,981,18.72,west coast,noon,0.37,0.07,3,9,night owl,gymnastics,5,sophomore
980,981,35.31,west coast,evening,0.61,0.1,2,9,night owl,gymnastics,5,sophomore
980,981,18.83,west coast,noon,0.0,0.0,1,8,night owl,gymnastics,5,sophomore
