,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
378,379,43.84,west coast,evening,0.3,0.91,1,10,night owl,curling,4,sophomore
378,379,39.13,west coast,noon,0.42,0.8200000000000001,1,10,night owl,curling,4,sophomore
378,379,29.67,west coast,noon,0.2,0.65,2,11,night owl,curling,4,sophomore
378,379,38.0,west coast,noon,0.44,0.47,2,12,night owl,curling,4,sophomore
378,379,28.2,west coast,noon,0.3,0.92,0,12,night owl,curling,4,sophomore
378,379,19.82,west coast,evening,0.0,0.7000000000000001,0,11,night owl,curling,4,sophomore
378,379,27.05,west coast,evening,0.04,0.47,0,12,night owl,curling,4,sophomore
378,379,4.62,west coast,evening,0.09,0.0,0,12,night owl,curling,4,sophomore
378,379,19.66,west coast,noon,0.12,0.0,1,12,night owl,curling,4,sophomore
378,379,24.46,west coast,noon,0.13,0.0,0,12,night owl,curling,4,sophomore
