,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
218,219,1.9,east coast,morning,0.26,0.17,4,10,night owl,curling,6,frosh
218,219,38.17,east coast,evening,0.31,0.0,5,10,night owl,curling,6,frosh
218,219,0.0,east coast,morning,0.28,0.0,5,11,night owl,curling,6,frosh
218,219,2.05,east coast,noon,0.0,0.0,4,10,night owl,curling,6,frosh
218,219,0.0,east coast,noon,0.12,0.0,3,10,night owl,curling,6,frosh
218,219,7.9,west coast,noon,0.39,0.19,3,11,night owl,curling,6,frosh
218,219,42.28,west coast,noon,0.31,0.21,3,10,night owl,curling,6,frosh
218,219,26.17,west coast,evening,0.55,0.07,4,8,night owl,curling,6,frosh
218,219,21.27,west coast,noon,0.41,0.12,4,6,night owl,curling,6,frosh
218,219,6.69,west coast,noon,0.15,0.06,4,8,night owl,curling,6,frosh
