,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
471,472,51.18,west coast,morning,0.6900000000000001,0.67,6,0,early bird,frisbee,3,junior
471,472,35.69,west coast,morning,0.39,0.34,7,0,early bird,frisbee,3,junior
471,472,27.76,west coast,noon,0.48,0.27,7,1,early bird,frisbee,3,junior
471,472,34.660000000000004,west coast,evening,0.62,0.4,7,0,early bird,frisbee,3,junior
471,472,35.92,west coast,evening,0.47,0.04,9,1,early bird,frisbee,3,junior
471,472,31.56,west coast,noon,0.55,0.0,10,0,early bird,frisbee,3,junior
471,472,32.36,west coast,noon,0.7000000000000001,0.0,9,0,early bird,frisbee,3,junior
471,472,24.54,west coast,noon,0.46,0.0,9,0,early bird,frisbee,3,junior
471,472,36.78,west coast,evening,1.0,0.0,8,1,early bird,frisbee,3,junior
471,472,46.78,west coast,noon,1.0,0.15,7,1,early bird,frisbee,3,junior
