,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
118,119,52.43,east coast,evening,0.84,0.5,6,4,night owl,baseball,5,junior
118,119,30.45,east coast,noon,0.8200000000000001,0.44,7,4,night owl,baseball,5,junior
118,119,27.73,east coast,noon,0.84,0.59,6,3,night owl,baseball,5,junior
118,119,44.26,east coast,noon,0.95,0.79,7,1,night owl,baseball,5,junior
118,119,49.55,east coast,morning,0.85,0.63,7,1,night owl,baseball,5,junior
118,119,52.92,west coast,noon,0.93,0.79,6,1,night owl,baseball,5,junior
118,119,46.65,west coast,noon,0.87,0.76,8,0,night owl,baseball,5,junior
118,119,43.91,west coast,evening,0.8300000000000001,0.65,8,0,night owl,baseball,5,junior
118,119,40.74,west coast,evening,0.85,0.25,9,0,night owl,baseball,5,junior
118,119,30.58,west coast,noon,0.6,0.46,7,1,night owl,baseball,5,junior
