,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
376,377,0.0,west coast,evening,0.18,0.14,2,1,night owl,curling,4,frosh
376,377,0.0,west coast,noon,0.34,0.0,4,2,night owl,curling,4,frosh
376,377,9.08,west coast,noon,0.33,0.0,3,3,night owl,curling,4,frosh
376,377,35.9,west coast,noon,1.0,0.0,3,3,night owl,curling,4,frosh
376,377,31.0,west coast,noon,0.96,0.0,4,3,night owl,curling,4,frosh
376,377,45.73,west coast,evening,1.0,0.08,4,1,night owl,curling,4,frosh
376,377,41.79,west coast,evening,1.0,0.0,4,0,night owl,curling,4,frosh
376,377,15.31,west coast,evening,0.88,0.05,3,2,night owl,curling,4,frosh
376,377,23.81,west coast,noon,0.92,0.09,4,2,night owl,curling,4,frosh
376,377,29.97,west coast,noon,0.67,0.13,2,2,night owl,curling,4,frosh
