,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
180,181,0.0,east coast,noon,0.09,0.14,4,8,night owl,football,2,sophomore
180,181,15.21,east coast,noon,0.0,0.02,5,8,night owl,football,2,sophomore
180,181,17.04,east coast,noon,0.0,0.06,4,8,night owl,football,2,junior
180,181,8.92,east coast,noon,0.0,0.14,4,7,night owl,football,2,junior
180,181,36.96,east coast,evening,0.0,0.01,5,8,night owl,football,2,junior
180,181,27.41,west coast,noon,0.09,0.0,5,8,night owl,football,2,junior
180,181,19.95,west coast,evening,0.33,0.0,4,8,night owl,football,2,junior
180,181,8.9,west coast,noon,0.35,0.01,4,7,night owl,football,2,junior
180,181,20.4,west coast,noon,0.33,0.02,2,5,night owl,football,2,junior
180,181,21.76,west coast,evening,0.38,0.26,2,5,night owl,football,2,junior
