,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
594,595,69.79,west coast,morning,0.87,0.98,5,8,night owl,frisbee,4,junior
594,595,51.43,west coast,noon,0.78,0.88,4,8,night owl,frisbee,4,junior
594,595,52.11,west coast,evening,0.39,1.0,4,8,night owl,frisbee,4,junior
594,595,32.27,west coast,noon,0.29,1.0,5,8,night owl,frisbee,4,junior
594,595,30.52,west coast,morning,0.0,0.98,6,10,night owl,frisbee,4,junior
594,595,35.5,west coast,noon,0.1,1.0,5,9,night owl,frisbee,4,junior
594,595,31.77,west coast,noon,0.11,1.0,6,8,night owl,frisbee,4,junior
594,595,41.06,west coast,morning,0.17,1.0,5,9,night owl,frisbee,4,junior
594,595,36.44,west coast,noon,0.38,0.97,7,7,night owl,frisbee,4,junior
594,595,44.36,west coast,noon,0.06,0.97,6,9,night owl,frisbee,4,junior
