,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
653,654,46.82,west coast,evening,0.28,0.3,8,11,night owl,baseball,3,junior
653,654,24.88,west coast,noon,0.0,0.39,9,10,night owl,baseball,3,junior
653,654,35.24,west coast,noon,0.17,0.36,7,9,night owl,baseball,3,junior
653,654,8.07,west coast,noon,0.16,0.13,8,9,night owl,baseball,3,junior
653,654,49.95,west coast,noon,0.1,0.58,8,9,night owl,baseball,3,junior
653,654,38.33,west coast,noon,0.0,1.0,9,10,night owl,baseball,3,junior
653,654,38.54,west coast,noon,0.0,0.97,10,10,night owl,baseball,3,junior
653,654,36.2,west coast,noon,0.19,1.0,8,10,night owl,baseball,3,junior
653,654,37.8,west coast,evening,0.19,0.96,8,11,night owl,baseball,3,junior
653,654,41.59,west coast,noon,0.0,1.0,9,12,night owl,baseball,3,junior
