,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
884,885,50.38,west coast,evening,0.77,0.6,7,10,night owl,baseball,4,junior
884,885,45.03,west coast,noon,0.9,0.5700000000000001,7,10,night owl,baseball,4,junior
884,885,46.95,west coast,noon,1.0,0.0,8,9,night owl,baseball,4,junior
884,885,31.68,west coast,evening,0.98,0.0,7,10,night owl,baseball,4,junior
884,885,21.35,west coast,noon,0.79,0.0,7,10,night owl,baseball,4,junior
884,885,19.36,west coast,noon,0.58,0.1,7,10,night owl,baseball,4,junior
884,885,46.26,west coast,evening,0.71,0.21,7,12,night owl,baseball,4,junior
884,885,19.06,west coast,noon,0.59,0.16,7,12,night owl,baseball,4,junior
884,885,20.63,west coast,evening,0.14,0.17,6,11,night owl,baseball,4,junior
884,885,40.96,west coast,noon,0.66,0.87,6,11,night owl,baseball,4,junior
