,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
553,554,32.89,west coast,evening,0.4,0.71,3,9,night owl,football,4,senior
553,554,35.69,west coast,noon,0.63,0.68,3,11,night owl,football,4,senior
553,554,0.22,west coast,noon,0.5700000000000001,0.26,2,11,night owl,football,4,senior
553,554,29.8,west coast,noon,0.68,0.03,3,10,night owl,football,4,senior
553,554,21.26,west coast,noon,1.0,0.01,2,9,night owl,football,4,senior
553,554,22.03,west coast,morning,1.0,0.11,4,9,night owl,football,4,senior
553,554,36.22,west coast,noon,0.95,0.28,3,9,night owl,football,4,senior
553,554,58.2,west coast,evening,0.8,0.73,3,10,night owl,football,4,senior
553,554,54.53,west coast,noon,1.0,0.71,2,12,night owl,football,4,senior
553,554,51.07,west coast,noon,0.89,0.84,3,12,night owl,football,4,senior
