,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
880,881,41.97,west coast,evening,0.58,0.3,5,2,night owl,baseball,4,junior
880,881,21.98,west coast,noon,0.36,0.49,5,2,night owl,baseball,4,junior
880,881,0.0,west coast,noon,0.35,0.0,5,0,night owl,baseball,4,junior
880,881,1.55,west coast,evening,0.32,0.02,5,1,night owl,baseball,4,junior
880,881,12.26,west coast,noon,0.68,0.0,4,0,night owl,baseball,4,junior
880,881,22.82,west coast,noon,0.53,0.06,5,0,night owl,baseball,4,junior
880,881,27.01,west coast,evening,0.0,0.03,6,0,night owl,baseball,4,junior
880,881,0.0,west coast,noon,0.0,0.21,5,2,night owl,baseball,4,junior
880,881,30.46,west coast,evening,0.0,0.23,4,2,night owl,baseball,4,junior
880,881,0.0,west coast,noon,0.0,0.16,4,2,night owl,baseball,4,junior
