,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
458,459,0.0,west coast,evening,0.05,0.04,2,1,night owl,baseball,3,frosh
458,459,0.0,west coast,noon,0.0,0.28,2,2,night owl,baseball,3,frosh
458,459,32.36,west coast,noon,0.0,0.14,3,1,night owl,baseball,3,frosh
458,459,0.67,west coast,noon,0.23,0.42,3,2,night owl,baseball,3,frosh
458,459,8.49,west coast,noon,0.12,0.43,4,1,night owl,baseball,3,frosh
458,459,50.19,west coast,morning,0.5700000000000001,0.96,4,2,night owl,baseball,3,frosh
458,459,20.63,west coast,noon,0.01,1.0,3,4,night owl,baseball,3,frosh
458,459,36.92,west coast,noon,0.1,1.0,4,4,night owl,baseball,3,frosh
458,459,41.55,west coast,evening,0.25,0.98,6,4,night owl,baseball,3,frosh
458,459,33.75,west coast,noon,0.7000000000000001,0.76,6,5,night owl,baseball,3,frosh
