,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
64,65,42.88,east coast,morning,0.85,0.5700000000000001,4,3,night owl,football,4,junior
64,65,30.55,east coast,noon,0.91,0.25,4,1,night owl,football,4,junior
64,65,35.13,east coast,noon,0.81,0.08,2,0,night owl,football,4,junior
64,65,35.160000000000004,east coast,noon,0.56,0.29,1,0,night owl,football,4,junior
64,65,4.3100000000000005,east coast,noon,0.32,0.0,1,1,night owl,football,4,junior
64,65,10.2,west coast,morning,0.26,0.01,0,1,night owl,football,4,junior
64,65,0.0,west coast,noon,0.42,0.16,0,0,night owl,football,4,junior
64,65,0.0,west coast,noon,0.54,0.4,0,1,night owl,football,4,junior
64,65,48.9,west coast,noon,0.41,0.0,0,4,night owl,football,4,junior
64,65,0.0,west coast,noon,0.0,0.1,2,3,night owl,football,4,junior
