,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
469,470,22.92,west coast,noon,0.66,0.46,2,6,night owl,curling,7,sophomore
469,470,23.83,west coast,noon,0.5,0.52,2,5,night owl,curling,7,sophomore
469,470,19.16,west coast,noon,0.77,0.34,3,4,night owl,curling,7,sophomore
469,470,20.34,west coast,noon,0.35,0.55,2,5,night owl,curling,7,sophomore
469,470,28.01,west coast,noon,0.1,0.23,2,6,night owl,curling,7,sophomore
469,470,30.72,west coast,noon,0.1,0.49,2,5,night owl,curling,7,sophomore
469,470,33.87,west coast,noon,0.28,0.4,1,6,night owl,curling,7,sophomore
469,470,39.46,west coast,noon,0.28,0.21,3,6,night owl,curling,7,sophomore
469,470,31.79,west coast,evening,0.01,0.0,4,6,night owl,curling,7,sophomore
469,470,8.370000000000001,west coast,noon,0.0,0.03,5,6,night owl,curling,7,sophomore
