,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
358,359,74.37,west coast,evening,0.8300000000000001,0.7000000000000001,8,9,night owl,martial arts,2,senior
358,359,66.81,west coast,evening,0.97,0.66,7,9,night owl,martial arts,2,senior
358,359,61.34,west coast,noon,0.94,0.8300000000000001,7,10,night owl,martial arts,2,senior
358,359,91.29,west coast,evening,1.0,1.0,8,9,night owl,martial arts,2,senior
358,359,83.02,west coast,noon,0.9,1.0,5,8,night owl,martial arts,2,senior
358,359,89.11,west coast,noon,1.0,1.0,7,8,night owl,martial arts,2,senior
358,359,84.46000000000001,west coast,noon,1.0,1.0,7,8,night owl,martial arts,2,senior
358,359,84.38,west coast,evening,1.0,1.0,6,7,night owl,martial arts,2,senior
358,359,74.94,west coast,noon,0.9,1.0,7,7,night owl,martial arts,2,senior
358,359,75.11,west coast,noon,0.88,0.98,6,7,night owl,martial arts,2,senior
