,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
567,568,53.86,west coast,noon,0.71,0.24,9,10,night owl,martial arts,5,frosh
567,568,32.59,west coast,noon,0.43,0.26,10,11,night owl,martial arts,5,frosh
567,568,52.03,west coast,evening,0.89,0.0,9,10,night owl,martial arts,5,frosh
567,568,38.77,west coast,noon,0.81,0.0,10,10,night owl,martial arts,5,frosh
567,568,36.34,west coast,noon,1.0,0.01,8,11,night owl,martial arts,5,frosh
567,568,22.86,west coast,morning,1.0,0.0,6,10,night owl,martial arts,5,frosh
567,568,29.58,west coast,noon,1.0,0.06,6,10,night owl,martial arts,5,frosh
567,568,41.59,west coast,noon,1.0,0.09,5,11,night owl,martial arts,5,frosh
567,568,22.75,west coast,noon,0.97,0.0,5,11,night owl,martial arts,5,frosh
567,568,29.56,west coast,noon,0.8300000000000001,0.0,5,11,night owl,martial arts,5,frosh
