,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
464,465,37.51,west coast,noon,0.74,0.65,3,2,night owl,football,5,junior
464,465,55.78,west coast,noon,0.86,1.0,3,2,night owl,football,5,junior
464,465,48.21,west coast,noon,0.72,0.94,3,1,night owl,football,5,junior
464,465,35.1,west coast,noon,0.46,0.68,3,2,night owl,football,5,junior
464,465,31.14,west coast,noon,0.48,0.71,2,1,night owl,football,5,junior
464,465,3.88,west coast,noon,0.42,0.5,1,2,night owl,football,5,junior
464,465,54.46,west coast,noon,0.0,0.25,2,4,night owl,football,5,junior
464,465,14.93,west coast,noon,0.02,0.75,2,4,night owl,football,5,junior
464,465,39.77,west coast,evening,0.0,0.95,0,3,night owl,football,5,junior
464,465,2.34,west coast,noon,0.17,0.86,0,4,night owl,football,5,junior
