,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
983,984,30.88,west coast,evening,0.03,0.5,1,5,night owl,martial arts,2,sophomore
983,984,41.68,west coast,noon,0.0,0.91,0,3,night owl,martial arts,2,sophomore
983,984,31.34,west coast,noon,0.2,0.73,0,6,night owl,martial arts,2,sophomore
983,984,36.75,west coast,noon,0.19,1.0,0,6,night owl,martial arts,2,sophomore
983,984,48.48,west coast,evening,0.21,0.97,0,6,night owl,martial arts,2,sophomore
983,984,54.94,west coast,evening,0.0,1.0,1,6,night owl,martial arts,2,sophomore
983,984,41.57,west coast,noon,0.0,1.0,0,7,night owl,martial arts,2,sophomore
983,984,24.71,west coast,noon,0.0,0.95,1,7,night owl,martial arts,2,sophomore
983,984,42.21,west coast,evening,0.02,1.0,1,6,night owl,martial arts,2,sophomore
983,984,41.8,west coast,noon,0.0,0.89,1,4,night owl,martial arts,2,sophomore
