,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
186,187,5.12,east coast,noon,0.02,0.72,1,3,night owl,basketball,1,junior
186,187,21.67,east coast,noon,0.0,0.95,1,1,night owl,basketball,1,junior
186,187,15.5,east coast,noon,0.0,0.8,1,0,night owl,basketball,1,junior
186,187,8.88,east coast,noon,0.08,0.47,0,0,night owl,basketball,1,junior
186,187,36.92,east coast,evening,0.56,0.31,0,0,night owl,basketball,1,junior
186,187,42.64,west coast,noon,0.98,0.02,0,0,night owl,basketball,1,junior
186,187,24.86,west coast,evening,1.0,0.01,1,0,night owl,basketball,1,junior
186,187,30.91,west coast,noon,1.0,0.05,3,0,night owl,basketball,1,junior
186,187,30.7,west coast,noon,0.91,0.09,2,0,night owl,basketball,1,junior
186,187,32.86,west coast,evening,0.99,0.15,2,0,night owl,basketball,1,junior
