,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
411,412,35.49,west coast,evening,0.35,0.75,1,9,early bird,curling,5,junior
411,412,11.59,west coast,noon,0.16,0.46,1,9,early bird,curling,5,junior
411,412,4.13,west coast,noon,0.0,0.6900000000000001,1,9,early bird,curling,5,junior
411,412,25.2,west coast,noon,0.08,0.86,2,10,early bird,curling,5,junior
411,412,31.26,west coast,noon,0.0,1.0,3,10,early bird,curling,5,junior
411,412,18.01,west coast,noon,0.0,1.0,2,9,early bird,curling,5,junior
411,412,34.980000000000004,west coast,noon,0.29,0.92,1,10,early bird,curling,5,junior
411,412,28.28,west coast,noon,0.37,0.94,1,10,early bird,curling,5,junior
411,412,23.19,west coast,evening,0.24,0.97,0,10,early bird,curling,5,junior
411,412,7.79,west coast,noon,0.0,0.91,0,9,early bird,curling,5,junior
