,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
757,758,63.870000000000005,west coast,evening,0.93,0.86,7,8,night owl,curling,5,sophomore
757,758,66.1,west coast,noon,0.79,1.0,7,8,night owl,curling,5,sophomore
757,758,29.05,west coast,noon,0.49,0.85,6,9,night owl,curling,5,sophomore
757,758,36.97,west coast,noon,0.0,1.0,8,9,night owl,curling,5,sophomore
757,758,34.9,west coast,evening,0.0,0.97,8,9,night owl,curling,5,sophomore
757,758,17.81,west coast,noon,0.0,0.78,9,9,night owl,curling,5,sophomore
757,758,14.63,west coast,noon,0.0,0.65,10,10,night owl,curling,5,sophomore
757,758,32.64,west coast,morning,0.05,0.75,10,10,night owl,curling,5,sophomore
757,758,33.58,west coast,noon,0.16,0.71,9,11,night owl,curling,5,sophomore
757,758,41.52,west coast,evening,0.27,0.6900000000000001,9,12,night owl,curling,5,sophomore
