,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
688,689,25.98,west coast,evening,0.62,0.01,9,4,early bird,gymnastics,4,frosh
688,689,32.32,west coast,noon,0.76,0.01,8,3,early bird,gymnastics,4,frosh
688,689,22.65,west coast,noon,0.55,0.05,8,2,early bird,gymnastics,4,frosh
688,689,30.12,west coast,morning,0.49,0.0,8,1,early bird,gymnastics,4,frosh
688,689,17.69,west coast,noon,0.8,0.0,6,0,early bird,gymnastics,4,frosh
688,689,25.19,west coast,noon,0.62,0.06,5,0,early bird,gymnastics,4,frosh
688,689,0.0,west coast,noon,0.15,0.15,5,0,early bird,gymnastics,4,frosh
688,689,25.15,west coast,morning,0.1,0.34,4,0,early bird,gymnastics,4,frosh
688,689,0.0,west coast,noon,0.16,0.25,4,0,early bird,gymnastics,4,frosh
688,689,0.0,west coast,noon,0.14,0.0,3,1,early bird,gymnastics,4,frosh
