,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
291,292,21.92,west coast,morning,0.28,0.17,6,5,night owl,baseball,2,junior
291,292,22.63,west coast,morning,0.32,0.02,5,6,night owl,baseball,2,junior
291,292,24.19,west coast,noon,0.37,0.0,4,6,night owl,baseball,2,junior
291,292,17.45,west coast,evening,0.0,0.0,3,6,night owl,baseball,2,junior
291,292,1.54,west coast,morning,0.07,0.11,3,6,night owl,baseball,2,junior
291,292,5.76,west coast,noon,0.07,0.09,3,6,night owl,baseball,2,junior
291,292,4.71,west coast,noon,0.03,0.13,3,6,night owl,baseball,2,junior
291,292,16.75,west coast,noon,0.0,0.0,3,5,night owl,baseball,2,junior
291,292,0.0,west coast,morning,0.12,0.0,3,4,night owl,baseball,2,junior
291,292,0.0,west coast,noon,0.0,0.0,4,6,night owl,baseball,2,senior
