,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
392,393,35.42,west coast,noon,0.56,0.61,3,3,night owl,martial arts,7,frosh
392,393,39.39,west coast,evening,0.21,0.49,6,4,night owl,martial arts,7,frosh
392,393,18.96,west coast,noon,0.0,0.22,6,3,night owl,martial arts,7,frosh
392,393,17.64,west coast,noon,0.12,0.29,6,3,night owl,martial arts,7,frosh
392,393,29.88,west coast,noon,0.13,0.96,4,3,night owl,martial arts,7,frosh
392,393,38.61,west coast,evening,0.3,0.87,5,5,night owl,martial arts,7,frosh
392,393,14.65,west coast,noon,0.16,1.0,4,4,night owl,martial arts,7,frosh
392,393,37.74,west coast,noon,0.13,1.0,3,6,night owl,martial arts,7,frosh
392,393,21.85,west coast,noon,0.29,0.95,3,6,night owl,martial arts,7,frosh
392,393,61.120000000000005,west coast,noon,0.58,1.0,3,6,night owl,martial arts,7,frosh
