,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
2,3,9.47,east coast,noon,0.68,0.17,3,5,night owl,gymnastics,5,sophomore
2,3,11.94,east coast,noon,1.0,0.21,3,6,night owl,gymnastics,5,sophomore
2,3,46.06,east coast,noon,0.8300000000000001,0.03,2,5,night owl,gymnastics,5,sophomore
2,3,35.81,east coast,noon,0.53,0.0,3,6,night owl,gymnastics,5,sophomore
2,3,0.0,east coast,evening,0.31,0.0,2,5,night owl,gymnastics,5,sophomore
2,3,4.79,west coast,noon,0.21,0.08,2,5,night owl,gymnastics,5,sophomore
2,3,16.9,west coast,noon,0.41,0.0,3,4,night owl,gymnastics,5,sophomore
2,3,37.62,west coast,noon,0.31,0.03,3,3,night owl,gymnastics,5,sophomore
2,3,17.19,west coast,noon,0.04,0.0,4,2,night owl,gymnastics,5,sophomore
2,3,55.45,west coast,noon,0.04,0.0,2,1,night owl,gymnastics,5,sophomore
