,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
920,921,49.2,west coast,evening,0.59,0.37,7,9,early bird,football,5,sophomore
920,921,43.45,west coast,evening,0.87,0.5700000000000001,6,10,early bird,football,5,sophomore
920,921,33.78,west coast,noon,0.59,0.21,8,11,early bird,football,5,sophomore
920,921,13.99,west coast,noon,0.4,0.39,8,12,early bird,football,5,sophomore
920,921,32.980000000000004,west coast,noon,0.0,0.65,9,10,early bird,football,5,sophomore
920,921,33.86,west coast,noon,0.0,0.41,9,9,early bird,football,5,sophomore
920,921,28.98,west coast,noon,0.0,0.98,9,9,early bird,football,5,sophomore
920,921,36.45,west coast,noon,0.04,0.79,10,10,early bird,football,5,sophomore
920,921,26.11,west coast,evening,0.22,0.89,7,10,early bird,football,5,sophomore
920,921,32.02,west coast,noon,0.2,0.96,7,9,early bird,football,5,sophomore
