,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
417,418,31.71,west coast,evening,0.22,0.17,2,5,night owl,football,5,sophomore
417,418,0.0,west coast,noon,0.0,0.0,2,3,night owl,football,5,sophomore
417,418,6.640000000000001,west coast,noon,0.19,0.08,2,4,night owl,football,5,sophomore
417,418,29.08,west coast,noon,0.68,0.0,4,4,night owl,football,5,sophomore
417,418,35.13,west coast,noon,0.64,0.0,5,4,night owl,football,5,sophomore
417,418,24.2,west coast,noon,0.89,0.0,6,3,night owl,football,5,sophomore
417,418,36.03,west coast,noon,1.0,0.11,8,4,night owl,football,5,sophomore
417,418,32.22,west coast,noon,0.98,0.0,7,5,night owl,football,5,sophomore
417,418,35.34,west coast,evening,0.8,0.13,4,4,night owl,football,5,sophomore
417,418,30.04,west coast,noon,0.91,0.26,4,6,night owl,football,5,sophomore
