,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
152,153,11.47,east coast,evening,0.09,0.11,2,4,early bird,baseball,3,junior
152,153,24.12,east coast,noon,0.12,0.06,3,3,early bird,baseball,3,junior
152,153,3.44,east coast,noon,0.21,0.16,5,3,early bird,baseball,3,junior
152,153,0.0,east coast,noon,0.0,0.49,5,3,early bird,baseball,3,junior
152,153,55.74,east coast,noon,0.04,0.27,5,3,early bird,baseball,3,junior
152,153,20.75,west coast,noon,0.0,0.28,5,3,early bird,baseball,3,junior
152,153,40.19,west coast,noon,0.16,0.19,6,1,early bird,baseball,3,junior
152,153,12.56,west coast,noon,0.19,0.05,7,0,early bird,baseball,3,junior
152,153,29.0,west coast,noon,0.28,0.03,8,0,early bird,baseball,3,junior
152,153,37.71,west coast,morning,0.55,0.0,9,0,early bird,baseball,3,junior
