,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
940,941,47.22,west coast,evening,0.34,0.9,5,10,night owl,martial arts,2,senior
940,941,62.870000000000005,west coast,evening,0.51,0.96,4,8,night owl,martial arts,2,senior
940,941,47.2,west coast,noon,0.5,0.92,4,7,night owl,martial arts,2,senior
940,941,70.49,west coast,evening,0.6,0.89,3,8,night owl,martial arts,2,senior
940,941,48.56,west coast,noon,0.51,0.86,3,8,night owl,martial arts,2,senior
940,941,50.19,west coast,noon,0.47,1.0,4,7,night owl,martial arts,2,senior
940,941,68.64,west coast,noon,0.63,1.0,4,8,night owl,martial arts,2,senior
940,941,79.37,west coast,noon,1.0,1.0,4,7,night owl,martial arts,2,senior
940,941,71.01,west coast,noon,0.96,1.0,4,7,night owl,martial arts,2,senior
940,941,72.62,west coast,noon,1.0,0.93,4,6,night owl,martial arts,2,senior
