,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
641,642,19.76,west coast,evening,0.22,0.37,4,3,night owl,baseball,1,junior
641,642,27.23,west coast,evening,0.05,0.67,5,4,night owl,baseball,1,junior
641,642,50.07,west coast,evening,0.07,1.0,7,5,night owl,baseball,1,junior
641,642,13.87,west coast,noon,0.0,0.89,6,5,night owl,baseball,1,junior
641,642,31.32,west coast,noon,0.0,0.88,6,6,night owl,baseball,1,junior
641,642,36.04,west coast,morning,0.0,0.81,6,6,night owl,baseball,1,junior
641,642,52.85,west coast,noon,0.11,1.0,8,7,night owl,baseball,1,junior
641,642,49.22,west coast,noon,0.3,0.91,9,8,night owl,baseball,1,junior
641,642,34.84,west coast,noon,0.04,0.71,9,7,night owl,baseball,1,junior
641,642,54.33,west coast,evening,0.19,0.88,10,8,night owl,baseball,1,junior
