,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
974,975,51.72,west coast,evening,0.68,0.86,3,8,night owl,martial arts,6,junior
974,975,14.56,west coast,noon,0.19,0.84,4,9,night owl,martial arts,6,junior
974,975,48.75,west coast,noon,0.76,0.9,2,9,night owl,martial arts,6,junior
974,975,37.33,west coast,noon,0.68,0.64,2,9,night owl,martial arts,6,junior
974,975,54.5,west coast,noon,1.0,0.68,3,10,night owl,martial arts,6,junior
974,975,53.13,west coast,noon,0.96,0.77,2,9,night owl,martial arts,6,junior
974,975,49.19,west coast,noon,1.0,0.72,2,8,night owl,martial arts,6,junior
974,975,35.980000000000004,west coast,morning,0.91,0.56,3,8,night owl,martial arts,6,junior
974,975,46.31,west coast,noon,1.0,0.85,2,8,night owl,martial arts,6,junior
974,975,54.64,west coast,noon,1.0,0.89,4,9,night owl,martial arts,6,junior
