,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
232,233,37.88,east coast,noon,0.87,0.29,7,11,night owl,gymnastics,5,junior
232,233,43.94,east coast,evening,1.0,0.0,6,12,night owl,gymnastics,5,senior
232,233,44.24,east coast,evening,1.0,0.05,5,12,night owl,gymnastics,5,senior
232,233,42.34,east coast,noon,0.91,0.11,5,11,night owl,gymnastics,5,senior
232,233,24.82,east coast,noon,0.84,0.24,6,11,night owl,gymnastics,5,senior
232,233,36.81,west coast,noon,0.42,0.78,5,10,night owl,gymnastics,5,senior
232,233,27.14,west coast,noon,0.44,0.46,6,11,night owl,gymnastics,5,senior
232,233,36.24,west coast,noon,0.21,1.0,7,11,night owl,gymnastics,5,senior
232,233,37.14,west coast,noon,0.28,0.99,7,12,night owl,gymnastics,5,senior
232,233,43.3,west coast,evening,0.29,0.97,7,12,night owl,gymnastics,5,senior
