,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
301,302,0.0,west coast,noon,0.16,0.18,2,1,early bird,curling,2,junior
301,302,28.17,west coast,noon,0.0,0.72,3,0,early bird,curling,2,junior
301,302,0.0,west coast,noon,0.0,0.28,3,0,early bird,curling,2,junior
301,302,11.08,west coast,evening,0.17,0.34,3,0,early bird,curling,2,junior
301,302,18.39,west coast,noon,0.36,0.26,1,0,early bird,curling,2,junior
301,302,42.48,west coast,noon,1.0,0.58,2,2,early bird,curling,2,junior
301,302,30.35,west coast,evening,1.0,0.44,1,2,early bird,curling,2,junior
301,302,45.01,west coast,noon,0.98,0.78,1,2,early bird,curling,2,junior
301,302,38.67,west coast,noon,1.0,0.81,1,2,early bird,curling,2,junior
301,302,26.9,west coast,noon,0.97,0.45,1,2,early bird,curling,2,junior
